survey_time,correlation_id,gender,age,municipal_size,education,ideology,support_oppose,political_interest,"Aby sprawdzić, czy uważnie czytasz pytania, kliknij w drugą odpowiedź od góry.",false1_acc,false1_bias,false1_trust,false1_favor,false2_acc,false2_bias,false2_trust,false2_favor,true1_acc,true1_bias,true1_trust,true1_favor,true2_acc,true2_bias,true2_trust,true2_favor,true3_acc,true3_bias,true3_trust,true3_favor,Traditional.media,Social.media,Journalists,Scientists,Fact.checkers,University.Professors,P.L.Government,HL1_partisan_left_acc,HL1_partisan_left_bias,HL1_partisan_left_trust,HL1_partisan_left_favor,HL2_partisan_left_acc,HL2_partisan_left_bias,HL2_partisan_left_trust,HL2_partisan_left_favor,HL3_partisan_left_acc,HL3_partisan_left_bias,HL3_partisan_left_trust,HL3_partisan_left_favor,HL4_partisan_left_acc,HL4_partisan_left_bias,HL4_partisan_left_trust,HL4_partisan_left_favor,HL5_partisan_left_acc,HL5_partisan_left_bias,HL5_partisan_left_trust,HL5_partisan_left_favor,HL6_partisan_left_acc,HL6_partisan_left_bias,HL6_partisan_left_trust,HL6_partisan_left_favor,HL1_partisan_right_acc,HL1_partisan_right_bias,HL1_partisan_right_trust,HL1_partisan_right_favor,HL2_partisan_right_acc,HL2_partisan_right_bias,HL2_partisan_right_trust,HL2_partisan_right_favor,HL3_partisan_right_acc,HL3_partisan_right_bias,HL3_partisan_right_trust,HL3_partisan_right_favor,HL4_partisan_right_acc,HL4_partisan_right_bias,HL4_partisan_right_trust,HL4_partisan_right_favor,HL5_partisan_right_acc,HL5_partisan_right_bias,HL5_partisan_right_trust,HL5_partisan_right_favor,HL6_partisan_right_acc,HL6_partisan_right_bias,HL6_partisan_right_trust,HL6_partisan_right_favor,HL1_fake_acc,HL1_fake_bias,HL1_fake_trust,HL1_fake_favor,HL2_fake_acc,HL2_fake_bias,HL2_fake_trust,HL2_fake_favor,HL3_fake_acc,HL3_fake_bias,HL3_fake_trust,HL3_fake_favor,HL4_fake_acc,HL4_fake_bias,HL4_fake_trust,HL4_fake_favor,HL5_fake_acc,HL5_fake_bias,HL5_fake_trust,HL5_fake_favor,HL1_mainstr_left_acc,HL1_mainstr_left_bias,HL1_mainstr_left_trust,HL1_mainstr_left_favor,HL2_mainstr_left_acc,HL2_mainstr_left_bias,HL2_mainstr_left_trust,HL2_mainstr_left_favor,HL3_mainstr_left_acc,HL3_mainstr_left_bias,HL3_mainstr_left_trust,HL3_mainstr_left_favor,HL4_mainstr_left_acc,HL4_mainstr_left_bias,HL4_mainstr_left_trust,HL4_mainstr_left_favor,HL5_mainstr_left_acc,HL5_mainstr_left_bias,HL5_mainstr_left_trust,HL5_mainstr_left_favor,HL6_mainstr_left_acc,HL6_mainstr_left_bias,HL6_mainstr_left_trust,HL6_mainstr_left_favor,HL7_mainstr_left_acc,HL7_mainstr_left_bias,HL7_mainstr_left_trust,HL7_mainstr_left_favor,HL8_mainstr_left_acc,HL8_mainstr_left_bias,HL8_mainstr_left_trust,HL8_mainstr_left_favor,HL1_mainstr_right_acc,HL1_mainstr_right_bias,HL1_mainstr_right_trust,HL1_mainstr_right_favor,HL2_mainstr_right_acc,HL2_mainstr_right_bias,HL2_mainstr_right_trust,HL2_mainstr_right_favor,HL3_mainstr_right_acc,HL3_mainstr_right_bias,HL3_mainstr_right_trust,HL3_mainstr_right_favor,HL4_mainstr_right_acc,HL4_mainstr_right_bias,HL4_mainstr_right_trust,HL4_mainstr_right_favor,HL5_mainstr_right_acc,HL5_mainstr_right_bias,HL5_mainstr_right_trust,HL5_mainstr_right_favor,HL6_mainstr_right_acc,HL6_mainstr_right_bias,HL6_mainstr_right_trust,HL6_mainstr_right_favor,clicked,condition,comment_count,like_count,duration,treatment exposure question,MAGNAPOLONIA.ORG,WMERITUM.PL,POLSATNEWS.PL,PAP.PL,KONKRET24.TVN24.PL,TRUDAT.PL,FAKEHUNTER.PAP.PL,FAKENEWS.PL
9/21/22 9:19,86285214,kobieta,65+,miasto (do 20 tys. mieszkańców r.),ukończone studia wyższe,1,0,Trochę się interesuję  ,Ostatni rok,2,3,2,3,2,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,5,4,4,1,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,;PAP.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>Yes;KONKRET24.TVN24.PL=>No;POLSATNEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;FAKENEWS.PL=>No;TRUDAT.PL=>No,9,0,0,674,2,Yes,No,Yes,No,No,No,Yes,No
9/21/22 9:19,62111845,kobieta,55 to 64,miasto (powyżej 500 tys. mieszkańców r.),średnie,1,0,Niezbyt się interesuję  ,Ostatni rok,1,4,2,2,1,4,1,2,4,1,4,1,3,1,3,1,3,2,3,1,1,4,4,7,3,6,1,,,,,,,,,,,,,,,,,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,,,,,;PAP.PL=>No;KONKRET24.TVN24.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No;POLSATNEWS.PL=>No;TRUDAT.PL=>No;FAKENEWS.PL=>Yes,7,0,0,628,2,No,No,No,No,No,No,No,Yes
9/21/22 9:18,34463515,mężczyzna,65+,miasto (powyżej 500 tys. mieszkańców r.),ukończone studia wyższe,3,0,Bardzo się interesuję  ,Ostatni rok,2,2,3,2,2,4,2,3,3,2,3,2,2,3,2,3,2,3,2,3,4,2,4,6,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,;KONKRET24.TVN24.PL=>Yes;WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;FAKENEWS.PL=>Yes;TRUDAT.PL=>Yes,10,0,0,516,,No,No,No,No,Yes,Yes,No,Yes
9/21/22 9:18,46792897,kobieta,65+,miasto (od 20 do 99 tys. mieszkańców r.),ukończone studia wyższe,1,0,Niezbyt się interesuję  ,Ostatni rok,1,3,1,1,2,2,3,1,3,2,3,1,1,2,2,2,3,1,4,1,2,2,4,5,3,5,1,,,,,4,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;MAGNAPOLONIA.ORG=>Yes;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;TRUDAT.PL=>No;KONKRET24.TVN24.PL=>No;POLSATNEWS.PL=>No;FAKENEWS.PL=>No;POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>Yes,1,0,8,734,1,No,No,No,Yes,No,No,No,No
9/21/22 9:18,93417393,kobieta,65+,miasto (od 100 do 500 tys. mieszkańców r.),pomaturalne/ policealne,1,3,Trochę się interesuję  ,Ostatni rok,2,4,2,4,2,3,2,3,4,2,4,3,1,1,1,1,3,2,3,2,1,4,4,6,6,4,1,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>Yes;PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>Yes;WMERITUM.PL=>No,9,0,3,933,1,No,No,Yes,No,Yes,Yes,No,Yes
9/21/22 9:17,66605966,kobieta,65+,miasto (powyżej 500 tys. mieszkańców r.),średnie,4,0,Bardzo się interesuję  ,Ostatni rok,2,3,2,3,3,2,3,2,3,2,3,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WMERITUM.PL=>Yes;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;TRUDAT.PL=>Yes;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No;FAKENEWS.PL=>Yes,4,1,8,536,1,No,Yes,No,No,No,Yes,No,Yes
9/21/22 9:17,92725485,mężczyzna,65+,miasto (do 20 tys. mieszkańców r.),ukończone studia wyższe,2,5,Jestem szczególnie zainteresowany/a polityką ,Ostatni rok,4,1,4,1,1,4,1,4,4,1,4,1,4,1,4,1,4,1,4,2,1,1,4,7,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No;PAP.PL=>Yes;FAKENEWS.PL=>No;TRUDAT.PL=>No;MAGNAPOLONIA.ORG=>No;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>Yes,1,0,1,605,1,No,No,No,Yes,Yes,No,No,No
9/21/22 9:16,72968342,mężczyzna,35 to 44,miasto (od 20 do 99 tys. mieszkańców r.),ukończone studia wyższe,2,0,Trochę się interesuję  ,Ostatni rok,1,4,1,4,1,2,2,2,2,3,2,2,1,1,1,1,2,3,2,3,1,5,5,7,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;FAKENEWS.PL=>No;FAKEHUNTER.PAP.PL=>No,2,0,8,685,1,No,No,Yes,No,No,No,No,No
9/21/22 9:16,58673845,kobieta,65+,wieś,średnie,9,0,Bardzo się interesuję  ,Ostatni rok,2,4,1,3,1,4,1,4,3,3,3,2,1,4,1,3,3,2,3,3,1,1,1,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,4,4,3,4,,,,,,,,,,,,,,,,,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;TRUDAT.PL=>Yes;PAP.PL=>No;FAKENEWS.PL=>Yes;POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>Yes,8,0,8,787,1,No,No,No,No,Yes,Yes,No,Yes
9/21/22 9:15,97618109,mężczyzna,55 to 64,miasto (powyżej 500 tys. mieszkańców r.),ukończone studia wyższe,4,0,Bardzo się interesuję  ,Ostatni rok,2,3,2,3,1,3,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,5,4,5,1,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,;POLSATNEWS.PL=>Yes;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>No;PAP.PL=>No;TRUDAT.PL=>No;FAKENEWS.PL=>No;FAKEHUNTER.PAP.PL=>No,9,0,8,833,1,No,No,Yes,No,No,No,No,No
9/21/22 9:14,96139775,kobieta,65+,wieś,pomaturalne/ policealne,5,4,Trochę się interesuję  ,Ostatni rok,3,2,3,2,3,2,3,3,4,2,3,1,3,3,3,3,4,2,3,3,3,1,6,7,4,6,3,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>Yes;FAKENEWS.PL=>No;TRUDAT.PL=>No;MAGNAPOLONIA.ORG=>Yes;PAP.PL=>Yes,10,0,3,806,,Yes,Yes,Yes,Yes,No,No,No,No
9/21/22 9:14,20069790,mężczyzna,55 to 64,miasto (od 20 do 99 tys. mieszkańców r.),ukończone studia wyższe,10,0,Bardzo się interesuję  ,Ostatni rok,3,2,3,2,3,1,4,1,4,1,4,2,3,2,4,2,3,2,4,2,2,2,2,4,4,4,1,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,4,,,,,,,,,,,,,,,,,,,,,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>Yes;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>Yes;PAP.PL=>No;FAKENEWS.PL=>No,7,0,0,501,2,No,Yes,Yes,No,No,Yes,Yes,No
9/21/22 9:14,67438395,kobieta,25 to 34,miasto (od 100 do 500 tys. mieszkańców r.),ukończone studia wyższe,7,6,Trochę się interesuję  ,Ostatni rok,2,3,2,3,1,3,1,3,4,1,4,1,2,4,1,3,3,4,3,3,4,3,3,5,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,,,,,,,,,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,;POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>No;PAP.PL=>No;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>Yes;TRUDAT.PL=>Yes;FAKENEWS.PL=>Yes,1,0,0,325,2,No,Yes,No,No,No,Yes,Yes,Yes
9/21/22 9:14,11159640,kobieta,65+,miasto (od 20 do 99 tys. mieszkańców r.),pomaturalne/ policealne,0,0,Bardzo się interesuję  ,Ostatni rok,1,4,1,4,1,4,1,4,1,4,1,4,3,2,4,2,1,4,1,4,1,1,2,4,1,3,1,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>No;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>No;PAP.PL=>No;POLSATNEWS.PL=>No;TRUDAT.PL=>No;WMERITUM.PL=>No,1,8,8,1060,1,No,No,No,No,Yes,No,No,No
9/21/22 9:14,70620889,mężczyzna,65+,miasto (powyżej 500 tys. mieszkańców r.),ukończone studia wyższe,4,0,Bardzo się interesuję  ,Ostatni rok,3,4,1,4,3,1,2,4,3,1,4,1,3,1,4,1,3,1,1,1,4,3,4,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,;TRUDAT.PL=>Yes;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;FAKENEWS.PL=>Yes;FAKENEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>No;POLSATNEWS.PL=>No;PAP.PL=>No;WMERITUM.PL=>No,7,0,0,584,2,No,No,No,No,No,Yes,No,Yes
9/21/22 9:13,29060579,kobieta,25 to 34,miasto (do 20 tys. mieszkańców r.),średnie,6,6,Niezbyt się interesuję  ,Ostatni rok,4,3,4,3,4,3,3,2,3,3,4,4,3,2,3,2,2,3,3,4,4,5,5,6,5,5,2,,,,,,,,,,,,,,,,,,,,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;PAP.PL=>Yes;POLSATNEWS.PL=>Yes;POLSATNEWS.PL=>No;PAP.PL=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No;MAGNAPOLONIA.ORG=>No;WMERITUM.PL=>Yes;FAKENEWS.PL=>No,1,1,0,445,1,No,Yes,No,No,No,No,No,No
9/21/22 9:12,56408833,mężczyzna,65+,miasto (od 100 do 500 tys. mieszkańców r.),ukończone studia wyższe,2,0,Bardzo się interesuję  ,Ostatni rok,2,3,2,2,1,3,1,3,3,2,4,2,3,1,3,1,3,2,3,2,4,2,4,6,4,5,1,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,;PAP.PL=>Yes;FAKENEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;PAP.PL=>Yes;TRUDAT.PL=>Yes;MAGNAPOLONIA.ORG=>No;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;WMERITUM.PL=>Yes,8,0,8,861,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9/21/22 9:12,24053750,mężczyzna,25 to 34,miasto (od 100 do 500 tys. mieszkańców r.),średnie,5,0,Bardzo się interesuję  ,Ostatni rok,2,1,2,1,2,3,2,1,3,1,4,1,3,1,3,1,3,1,3,1,4,5,4,5,6,4,2,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,,,,,,,,,,,,,,,,,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;MAGNAPOLONIA.ORG=>No;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;FAKENEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;PAP.PL=>No;WMERITUM.PL=>No;TRUDAT.PL=>Yes,10,0,0,653,,No,No,Yes,No,Yes,Yes,Yes,Yes
9/21/22 9:12,59820483,mężczyzna,65+,miasto (powyżej 500 tys. mieszkańców r.),ukończone studia wyższe,1,0,Jestem szczególnie zainteresowany/a polityką ,Ostatni rok,1,4,1,4,1,4,1,4,3,1,3,1,1,3,1,3,2,3,2,3,1,2,2,2,1,2,1,,,,,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,;MAGNAPOLONIA.ORG=>Yes;TRUDAT.PL=>No;KONKRET24.TVN24.PL=>No;POLSATNEWS.PL=>Yes;WMERITUM.PL=>Yes;PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;FAKENEWS.PL=>No;PAP.PL=>Yes,7,0,0,692,2,Yes,Yes,Yes,Yes,No,No,Yes,No
9/21/22 9:11,50000627,mężczyzna,25 to 34,miasto (od 20 do 99 tys. mieszkańców r.),ukończone studia wyższe,6,6,Bardzo się interesuję  ,Ostatni rok,2,4,2,3,1,1,1,1,3,1,3,1,2,1,2,1,3,2,3,3,3,2,1,5,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,;KONKRET24.TVN24.PL=>No;WMERITUM.PL=>No;POLSATNEWS.PL=>Yes;PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No;TRUDAT.PL=>No;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No,10,0,0,362,,No,No,Yes,No,No,No,No,No
9/21/22 9:10,55648885,mężczyzna,55 to 64,miasto (od 100 do 500 tys. mieszkańców r.),ukończone studia wyższe,3,1,Bardzo się interesuję  ,Ostatni rok,2,3,2,2,1,2,1,2,2,2,1,3,3,1,3,1,2,1,2,1,1,4,4,3,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>No;FAKEHUNTER.PAP.PL=>No;PAP.PL=>No;POLSATNEWS.PL=>No;TRUDAT.PL=>No;MAGNAPOLONIA.ORG=>No;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>No,8,0,8,687,2,No,No,No,No,No,No,No,No
9/21/22 9:10,65703431,mężczyzna,35 to 44,miasto (od 100 do 500 tys. mieszkańców r.),ukończone studia wyższe,10,0,Bardzo się interesuję  ,Ostatni rok,2,3,2,3,2,2,2,2,3,1,4,1,2,1,2,1,4,1,4,1,5,5,4,5,5,5,1,,,,,,,,,,,,,3,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,,,,,,,,,;PAP.PL=>No;POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>No;TRUDAT.PL=>No;FAKENEWS.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No,1,0,0,650,1,No,No,No,No,No,No,No,No
9/21/22 9:10,37617475,kobieta,25 to 34,wieś,ukończone studia wyższe,5,3,Niezbyt się interesuję  ,Ostatni rok,3,3,1,3,3,2,3,2,4,3,3,2,3,1,3,3,3,3,2,3,2,2,3,6,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,2,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;FAKEHUNTER.PAP.PL=>No;MAGNAPOLONIA.ORG=>No;WMERITUM.PL=>No;POLSATNEWS.PL=>No;TRUDAT.PL=>Yes;PAP.PL=>No,1,0,1,402,1,No,No,No,No,No,Yes,No,Yes
9/21/22 9:09,85974887,kobieta,35 to 44,miasto (do 20 tys. mieszkańców r.),ukończone studia wyższe,5,0,Niezbyt się interesuję  ,Ostatni rok,2,3,1,3,2,3,2,2,3,2,3,3,3,2,3,1,3,3,3,2,5,3,4,4,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,,,,,;KONKRET24.TVN24.PL=>No;PAP.PL=>Yes;POLSATNEWS.PL=>Yes;TRUDAT.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;WMERITUM.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;FAKENEWS.PL=>No,10,0,0,315,,Yes,Yes,Yes,Yes,No,Yes,Yes,No
9/21/22 9:09,61997202,mężczyzna,65+,miasto (od 100 do 500 tys. mieszkańców r.),ukończone studia wyższe,1,0,Bardzo się interesuję  ,Ostatni rok,3,2,2,3,2,2,2,3,3,1,4,1,2,4,1,3,2,3,2,3,4,3,4,5,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,;MAGNAPOLONIA.ORG=>Yes;POLSATNEWS.PL=>Yes;WMERITUM.PL=>No;FAKENEWS.PL=>No;KONKRET24.TVN24.PL=>No;FAKEHUNTER.PAP.PL=>No;TRUDAT.PL=>No;PAP.PL=>No,9,0,1,618,1,Yes,No,Yes,No,No,No,No,No
